# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
4798.0000 M423 971736 5 1819.0000 p18 gangs10 69 N p18->p26->p69->w160->p52->p57
4798.3000 M338 1056337 9 2429.3000 p22 gangs7 59 N p22->w159->w140->w177->c103->w177->w181->c117->w181->p9
4798.6000 M160 1714826 7 3692.6000 w178 gangs6 38 N w178->c97->w171->p51->w187->w144->w168->p19
4798.7000 M256 652384 4 3036.7000 p36 gangs7 49 N p36->p27->w206->w181->p9
4799.0000 M195 570329 8 3452.0000 w141 gangs7 42 N w141->c125->c86->w159->w154->w193->p14->w181->p9
4799.2000 M179 1103504 8 3560.2000 c87 gangs4 40 N c87->p26->c132->p55->w188->w156->w144->w168->p19
4799.4000 M223 680825 5 3260.4000 w153 gangs7 45 N w153->p38->w169->c117->w181->p9
4799.6000 M113 247788 8 4009.6000 w153 gangs9 33 N w153->w164->c106->c139->w183->c87->w206->w181->p9
4799.7000 M144 883479 9 3789.7000 w178 gangs6 36 N w178->c97->c108->c132->p55->w188->w156->w144->w168->p19
4800.7000 M101 1912443 7 4088.7000 w191 gangs4 31 N w191->w147->c78->p51->w187->w144->w168->p19
4801.7000 M268 1985333 6 2948.7000 c84 gangs4 50 N c84->c136->w188->w156->w144->w168->p19
4802.1000 M249 770314 10 3083.1000 c82 gangs5 48 N c82->w193->c75->w188->p55->w188->c136->w162->w144->w168->p19
4802.2000 M369 990843 12 2214.2000 c93 gangs4 63 N c93->p33->p20->w207->c112->p56->w207->c112->p25->w172->p56->p14->p10
4802.4000 M222 255534 7 3271.4000 p2 gangs4 45 N p2->c90->p37->p47->w172->p56->p14->p10
4802.5000 M306 61273 9 2671.5000 w192 gangs4 55 N w192->p26->p69->w160->p6->c98->c124->p23->p14->p10
4803.0000 M315 852059 10 2605.0000 p20 gangs4 56 N p20->p50->w142->c103->w169->w201->w167->c98->p23->p14->p10
4803.1000 M649 1910405 1 208.1000 w168 gangs4 96 N w168->p19
4804.0000 M101 1912443 8 4092.0000 w191 gangs4 31 N w191->w147->c106->w172->w176->p14->p56->p14->p10
4804.6000 M343 1150727 10 2402.6000 p6 gangs4 59 N p6->w149->c112->p6->p2->p6->c98->c124->p23->p14->p10
4808.0000 M553 1597216 3 888.0000 p59 gangs1 85 N p59->w154->p59->p4
4808.4000 M622 1627126 1 415.4000 w147 gangs4 93 N w147->p24
4808.8000 M41 1477770 9 4529.8000 w187 gangs1 24 N w187->p8->w142->p50->w142->p6->w206->w154->p59->p4
4809.3000 M146 1909819 6 3786.3000 w172 gangs6 36 N w172->c106->w164->p60->c125->c98->p56
4809.4000 M291 664001 10 2793.4000 w197 gangs9 53 N w197->p1->w147->w154->w202->w186->w202->w178->p38->p3->c102
4809.5000 M258 1210717 7 3031.5000 p54 gangs7 49 N p54->c127->c112->p65->c136->w148->p59->p4
4809.6000 M559 134947 3 853.6000 w175 gangs1 85 N w175->p58->p59->p4
4809.8000 M241 1291016 9 3147.8000 w202 gangs10 47 N w202->w159->w154->w186->w202->w178->p38->p3->w202->p44
4810.2000 M296 710526 10 2756.2000 p19 gangs10 54 N p19->w150->w154->w202->w186->w202->w178->p38->p3->w202->p44
4820.1000 M222 255534 6 3289.1000 p2 gangs4 45 N p2->p29->p65->c136->w168->w162->c97
4820.3000 M182 204698 7 3561.3000 w151 gangs4 40 N w151->c125->p60->p29->w171->p51->w162->c97
4820.4000 M301 162968 5 2729.4000 p60 gangs4 54 N p60->p29->w171->p51->w162->c97
4830.8000 M443 1715960 6 1713.8000 p6 gangs10 71 N p6->w159->w172->c83->p24->c124->c92
4831.1000 M50 400934 16 4492.1000 w183 gangs10 25 N w183->c136->w188->w193->c75->c90->w177->w202->p22->w154->w159->w172->c89->c124->p24->c124->c92
4850.7000 M148 1208085 5 3817.7000 c112 gangs6 36 N c112->w188->p55->w188->c136->p19
4851.5000 M498 867716 5 1326.5000 c104 gangs11 77 N c104->p48->w145->w146->w184->c101
4851.7000 M642 1888563 1 308.7000 c136 gangs4 94 N c136->p19
4852.4000 M166 1240272 6 3705.4000 c75 gangs5 38 N c75->w193->w188->p55->w188->c136->p19
4853.0000 M263 1099290 7 3034.0000 w142 gangs5 49 N w142->p8->w204->c97->w144->w196->c136->p19
4853.6000 M19 220182 8 4728.6000 w187 gangs8 21 N w187->w144->c107->w186->w202->w178->p38->p3->c84
4855.6000 M85 77689 2 4257.6000 p35 gangs9 29 N p35->w190->p25
4856.3000 M201 1295773 6 3466.3000 p43 gangs2 42 N p43->c123->w155->w198->p35->w190->p25
4857.0000 M494 1379504 3 1359.0000 p4 gangs2 77 N p4->p35->w190->p25
4857.1000 M500 71386 3 1315.1000 w165 gangs0 78 N w165->p35->w190->p25
4857.2000 M281 85775 3 2913.2000 c123 gangs0 51 N c123->p35->w190->p25
4857.5000 M250 443340 6 3131.5000 p43 gangs9 47 N p43->c123->w155->w198->p35->w190->p25
4860.9000 M430 962450 7 1833.9000 w191 gangs10 69 N w191->w195->c90->w170->c90->w170->w167->c82
4861.2000 M361 1649231 7 2322.2000 p68 gangs11 61 N p68->w148->w162->w193->p57->w164->w150->c90
4861.9000 M363 1833431 9 2311.9000 p48 gangs10 61 N p48->w166->w160->w175->w142->w167->c90->w170->w167->c82
4868.0000 M296 710526 10 2814.0000 p19 gangs10 53 N p19->w150->w154->w202->w186->w202->w178->p38->p3->w202->p66
4868.7000 M241 1291016 9 3206.7000 w202 gangs10 46 N w202->w159->w154->w186->w202->w178->p38->p3->w202->p66
4868.8000 M534 1276627 2 1088.8000 p5 gangs7 81 N p5->c91->c100
4871.5000 M654 12435 3 238.5000 w158 gangs4 96 N w158->w200->w163->c110
4875.4000 M422 1850835 4 1901.4000 w178 gangs3 68 N w178->w146->w199->p66->p3
4876.3000 M471 1739057 3 1550.3000 w155 gangs3 74 N w155->w199->p66->p3
4876.8000 M321 860603 4 2634.8000 p42 gangs3 56 N p42->w158->w199->p66->p3
4878.7000 M673 1848401 2 110.7000 w199 gangs9 98 N w199->p66->c102
4880.0000 M500 71386 4 1338.0000 w165 gangs0 77 N w165->p35->w147->w191->p68
4884.1000 M166 1240272 5 3737.1000 c75 gangs5 37 N c75->w193->c108->w158->p42->c109
4884.6000 M491 602439 6 1407.6000 w182 gangs1 76 N w182->w170->w159->c90->w170->w167->p22
4884.7000 M53 1148271 8 4523.7000 c76 gangs5 24 N c76->w174->w165->w140->c125->p64->c72->p42->c109
4884.7000 M280 824718 10 2945.7000 p23 gangs10 50 N p23->c113->w169->p10->c73->p47->c90->w170->c90->w170->c82
4885.0000 M398 623685 7 2081.0000 p47 gangs1 65 N p47->c90->w170->w159->c90->w170->w167->p22
4885.1000 M249 770314 4 3166.1000 c82 gangs5 47 N c82->p57->p43->p42->c109
4885.7000 M131 1960220 6 3967.7000 c73 gangs10 33 N c73->p47->c90->w170->c90->w170->c82
4900.8000 M474 236705 5 1551.8000 p63 gangs0 74 N p63->w146->w199->w146->w184->p11
4901.4000 M53 1148271 9 4540.4000 c76 gangs5 24 N c76->w174->w165->p16->w192->p7->p15->p30->w184->p11
4908.6000 M255 1146708 4 3153.6000 p30 gangs6 47 N p30->p24->c93->c130->p19
4908.7000 M189 1530219 4 3603.7000 p65 gangs1 39 N p65->p29->p65->c136->p1
4909.3000 M343 1150727 6 2507.3000 p6 gangs4 58 N p6->c125->p60->p29->p65->c136->p1
4910.2000 M220 1710510 5 3391.2000 p15 gangs4 43 N p15->p6->p55->w188->c136->p1
4911.2000 M642 1888563 1 368.2000 c136 gangs4 93 N c136->p1
4912.1000 M242 1766868 6 3244.1000 c105 gangs1 45 N c105->p40->w193->c131->w187->c136->p1
4912.5000 M215 623921 5 3428.5000 c87 gangs1 42 N c87->c108->c97->p65->c136->p1
4913.4000 M64 1631462 6 4472.4000 p57 gangs4 25 N p57->c133->p6->p55->w188->c136->p1
4913.7000 M327 1838140 7 2622.7000 p20 gangs8 56 N p20->c93->c130->c139->c108->c139->p18->p8
4913.8000 M164 797332 6 3778.8000 p56 gangs4 37 N p56->c136->w188->p55->w188->c136->p1
4914.4000 M179 1103504 6 3675.4000 c87 gangs4 38 N c87->p26->c132->p55->w188->c136->p1
4914.5000 M57 1405133 9 4520.5000 w195 gangs8 24 N w195->c129->w196->p18->p69->w160->c139->c108->p18->p8
4914.7000 M8 472273 7 4858.7000 w200 gangs4 19 N w200->c72->p15->p6->p55->w188->c136->p1
4914.7000 M415 381116 3 1988.7000 w204 gangs8 66 N w204->c114->p18->p8
4914.8000 M230 6063 5 3328.8000 c112 gangs4 44 N c112->w188->p55->w188->c136->p1
4915.5000 M294 1279717 4 2876.5000 w180 gangs4 52 N w180->c79->p65->c136->p1
4915.8000 M167 581446 5 3759.8000 w207 gangs4 37 N w207->c108->c84->w188->c136->p1
4916.3000 M364 854514 4 2360.3000 c117 gangs1 60 N c117->w174->w187->c136->p1
4917.1000 M145 360256 7 3901.1000 c133 gangs4 34 N c133->p6->p55->w188->w156->w144->c81->p1
4917.6000 M274 874217 7 3019.6000 w158 gangs1 49 N w158->c84->c136->w188->w156->w144->c81->p1
4923.8000 M427 1447949 6 1916.8000 p24 gangs2 68 N p24->c124->w160->p14->p23->p14->p17
4924.0000 M324 246889 8 2659.0000 w149 gangs8 55 N w149->p37->c106->w172->w176->p14->p56->p14->p17
4924.6000 M142 1192386 9 3931.6000 w154 gangs6 34 N w154->c127->w172->p47->w172->w176->p14->p23->p14->p17
4924.8000 M299 372943 9 2848.8000 w158 gangs8 52 N w158->c108->c90->p37->p47->w172->c83->c117->p14->p17
4925.3000 M366 949521 7 2359.3000 c70 gangs6 60 N c70->p26->p69->w160->p14->p23->p14->p17
4926.5000 M236 1966344 11 3300.5000 c96 gangs10 44 N c96->p10->w167->w159->w140->w177->w181->w175->p58->c111->p58->c92
4927.1000 M234 1151622 9 3313.1000 p41 gangs10 44 N p41->w187->w160->c98->c124->c73->p59->c111->p58->c92
4927.2000 M381 901239 4 2244.2000 c114 gangs11 62 N c114->p45->w145->p32->c101
4927.5000 M328 601506 7 2629.5000 p26 gangs10 56 N p26->p69->w160->w175->p58->c111->p58->c92
4928.1000 M390 1413748 4 2181.1000 w172 gangs5 63 N w172->p47->p60->c71->p26
4928.5000 M363 1833431 8 2378.5000 p48 gangs10 60 N p48->w166->w160->w175->c111->p58->c111->p58->c92
4929.0000 M423 971736 9 1950.0000 p18 gangs10 67 N p18->p26->p69->w160->w175->c111->p58->c111->p58->c92
4929.3000 M420 495249 7 1968.3000 p30 gangs10 67 N p30->w160->w175->c111->p58->c111->p58->c92
4930.2000 M530 1616491 2 1171.2000 w140 gangs8 80 N w140->c92->p58
4930.3000 M408 6408 4 2052.3000 w190 gangs8 65 N w190->p35->p31->c92->p58
4932.4000 M341 1522975 8 2544.4000 w151 gangs10 57 N w151->p34->p4->w195->c90->w170->w188->p52->c82
4934.6000 M340 168681 9 2553.6000 w148 gangs6 57 N w148->c123->p35->c76->p51->w171->w148->p59->w159->p29
4943.8000 M172 1073285 5 3759.8000 w174 gangs8 37 N w174->p56->p38->p3->p38->c84
4943.9000 M233 127068 13 3337.9000 p3 gangs8 44 N p3->w164->c106->c139->w183->c87->w206->p36->p56->c105->p38->p3->p38->c84
4943.9000 M491 602439 6 1466.9000 w182 gangs1 75 N w182->w170->w159->c90->w170->w167->p47
4944.0000 M493 195245 2 1454.0000 p29 gangs9 75 N p29->c93->p9
4944.3000 M398 623685 7 2140.3000 p47 gangs1 64 N p47->c90->w170->w159->c90->w170->w167->p47
4944.3000 M438 576778 9 1859.3000 c103 gangs4 69 N c103->w177->w181->w206->c105->p3->w206->p29->c93->p9
4944.5000 M222 255534 11 3413.5000 p2 gangs4 43 N p2->w140->p6->p2->p6->w206->c105->p3->w206->p29->c93->p9
4944.7000 M57 1405133 10 4550.7000 w195 gangs8 24 N w195->c129->w196->w144->w207->c107->w186->w202->w178->p38->c84
4945.1000 M429 1014708 4 1927.1000 w177 gangs4 67 N w177->c103->w169->c93->p9
4945.6000 M122 1629252 9 4094.6000 p36 gangs8 31 N p36->c96->c117->p36->p56->c105->p38->p3->p38->c84
4950.7000 M133 1602967 9 4019.7000 w199 gangs3 33 N w199->w172->c106->w164->p60->c125->p37->c107->p4->p27
4950.9000 M343 1150727 8 2548.9000 p6 gangs4 57 N p6->c125->p60->p29->w171->c123->p28->p68->p24
4951.2000 M70 55325 3 4464.2000 p35 gangs1 25 N p35->w190->p60->p13
4951.7000 M83 937498 4 4365.7000 w148 gangs1 27 N w148->p35->w190->p60->p13
4951.8000 M340 168681 5 2570.8000 w148 gangs6 57 N w148->c123->p35->w190->p60->p13
4952.1000 M205 478856 7 3533.1000 p43 gangs1 41 N p43->c123->w155->w198->p35->w190->p60->p13
4952.7000 M582 1169126 4 843.7000 c74 gangs2 85 N c74->w203->p2->w154->c88
4953.6000 M407 1680692 12 2080.6000 p4 gangs2 65 N p4->w165->w170->w153->c137->w195->w140->p62->c74->w203->p2->w154->c88
4957.8000 M282 772224 4 3006.8000 p1 gangs4 49 N p1->p29->w171->c81->p1
4959.8000 M382 156732 4 2271.8000 w156 gangs1 62 N w156->c131->c93->c130->p1
4964.2000 M397 1522072 8 2168.2000 w161 gangs5 63 N w161->p28->w161->c96->c87->p60->p37->c107->p0
4964.5000 M347 1467219 9 2533.5000 w177 gangs9 57 N w177->w202->c90->w201->w154->w186->w202->w178->p38->c102
4965.0000 M390 1413748 5 2218.0000 w172 gangs5 63 N w172->c87->c125->p37->c107->p0
4966.0000 M388 1955700 7 2237.0000 c85 gangs9 62 N c85->c71->p37->c87->c125->p37->c107->p0
4966.1000 M455 1526925 2 1756.1000 p42 gangs9 70 N p42->c121->p22
4966.3000 M655 549284 2 328.3000 p59 gangs2 94 N p59->p0->c107
4966.3000 M449 1767047 5 1800.3000 p8 gangs2 69 N p8->w146->w199->w146->w184->p7
4966.5000 M474 236705 5 1617.5000 p63 gangs0 73 N p63->w146->w199->w146->w184->p7
4966.8000 M646 948650 2 392.8000 p59 gangs2 93 N p59->p0->c107
4967.0000 M377 1754919 4 2316.0000 p64 gangs9 61 N p64->c72->p42->c121->p22
4967.0000 M526 934161 5 1234.0000 c102 gangs8 79 N c102->w146->w199->w146->w184->p7
4968.2000 M394 1183905 3 2191.2000 w200 gangs8 63 N w200->w145->p32->p7
4978.9000 M244 1111793 5 3296.9000 c129 gangs4 45 N c129->w196->c136->w188->w156->p19
4979.2000 M322 1642195 7 2728.2000 w163 gangs7 54 N w163->p40->c136->c84->c108->w188->c136->p20
4979.4000 M196 890082 5 3627.4000 c124 gangs4 39 N c124->w196->c136->w188->w156->p19
4980.0000 M178 1060694 9 3750.0000 c88 gangs5 37 N c88->c113->w208->c130->c129->w196->c136->w188->w156->p19
4980.4000 M353 633278 4 2502.4000 w146 gangs5 58 N w146->c136->w188->w156->p19
4981.6000 M366 949521 6 2415.6000 c70 gangs6 59 N c70->p26->p69->w160->p52->p20->p19
4982.4000 M390 1413748 6 2235.4000 w172 gangs5 62 N w172->w195->p20->w167->c107->p20->p19
4982.7000 M358 598291 10 2466.7000 c73 gangs5 58 N c73->p47->c90->w170->w159->c90->w170->w188->p52->p20->p19
4982.8000 M306 61273 6 2851.8000 w192 gangs4 52 N w192->p26->p69->w160->p52->p20->p19
4983.1000 M438 576778 6 1898.1000 c103 gangs4 68 N c103->w169->w201->w167->c107->p20->p19
4983.9000 M557 1510905 2 1037.9000 c113 gangs7 82 N c113->p19->p20
4984.7000 M401 1504618 5 2155.7000 c119 gangs7 64 N c119->w148->p68->c113->p19->p20
4985.4000 M470 1395356 3 1666.4000 p68 gangs2 72 N p68->c113->p19->p20
4985.9000 M573 969716 2 941.9000 p1 gangs2 84 N p1->p19->p20
4993.1000 M670 641874 1 245.1000 c100 gangs11 95 N c100->c101
4994.3000 M704 374203 1 0.3000 w169 gangs10 99 N w169->p44
4997.0000 M443 1715960 6 1880.0000 p6 gangs10 68 N p6->w159->w172->c87->c125->p37->c82
5000.7000 M424 560271 6 2013.7000 p54 gangs4 66 N p54->w148->w162->w192->c99->p65->c97
5001.1000 M319 729876 7 2776.1000 w202 gangs4 53 N w202->w159->w154->w186->w202->w178->p65->c97
5001.5000 M239 694080 11 3353.5000 p43 gangs4 44 N p43->c123->w155->p60->p29->p65->c136->w162->w193->c99->p65->c97
5003.9000 M392 915690 4 2240.9000 c70 gangs2 62 N c70->p48->w145->w186->p8
5004.2000 M312 1800855 8 2828.2000 p62 gangs7 52 N p62->p51->p1->w148->w162->w193->p57->c106->c115
5009.7000 M340 168681 5 2628.7000 w148 gangs6 56 N w148->c123->p35->w190->p60->c118
5012.3000 M428 981254 8 2000.3000 p50 gangs10 66 N p50->p20->w201->p38->w206->p29->c93->w192->p44
5012.7000 M177 767618 5 3790.7000 p16 gangs10 36 N p16->w192->p29->c93->w192->p44
5015.7000 M311 115100 11 2844.7000 w201 gangs8 52 N w201->c103->w177->w181->w206->c105->p3->w206->p29->c93->w192->c84
5016.4000 M558 1369457 7 1065.4000 w206 gangs8 82 N w206->c105->p3->w206->p29->c93->w192->c84
5016.7000 M214 531949 13 3539.7000 c137 gangs8 41 N c137->w153->p38->w169->w142->p6->w206->c105->p3->w206->p29->c93->w192->c84
5017.7000 M435 1882298 5 1951.7000 p29 gangs8 67 N p29->w154->p29->c93->w192->c84
5018.7000 M327 1838140 7 2727.7000 p20 gangs8 54 N p20->c93->c130->c99->w178->p65->w192->c84
5032.5000 M286 396822 4 3052.5000 w163 gangs11 49 N w163->p57->p42->c121->c90
5032.7000 M333 200292 5 2701.7000 c104 gangs11 54 N c104->c112->c127->p42->c121->c90
5034.3000 M196 890082 14 3682.3000 c124 gangs4 38 N c124->w196->p17->w204->w160->p8->w146->c84->w145->c114->w178->w166->w157->p30->c110
5043.9000 M710 1060333 1 0.9000 c136 gangs7 99 N c136->p20
5049.6000 M641 119311 1 513.6000 p61 gangs4 91 N p61->p10
5050.5000 M519 1787179 1 1366.5000 p61 gangs4 77 N p61->p10
5054.9000 M439 1699546 8 1961.9000 w200 gangs7 67 N w200->p58->w200->p64->c104->p7->c104->c128->c93
5055.0000 M484 93171 4 1634.0000 w155 gangs7 72 N w155->c111->w184->c128->c93
5055.9000 M248 1736109 7 3342.9000 p64 gangs7 44 N p64->w155->p60->p29->p7->c104->c128->c93
5064.3000 M416 1650140 7 2131.3000 c93 gangs9 64 N c93->c130->c99->w178->p65->w192->c105->c102
5064.7000 M428 981254 10 2052.7000 p50 gangs10 65 N p50->p20->w201->p38->w206->p29->c93->w192->c105->c84->p66
5064.9000 M475 1031959 8 1708.9000 p29 gangs9 71 N p29->p7->w192->p51->w162->p26->w192->c105->c102
5065.1000 M113 247788 14 4275.1000 w153 gangs9 28 N w153->w164->c106->c139->w183->c87->w206->p36->p56->p38->w206->p26->w192->c105->c102
5065.1000 M177 767618 7 3843.1000 p16 gangs10 35 N p16->w192->p29->c93->w192->c105->c84->p66
5066.1000 M590 1998284 4 901.1000 c99 gangs9 84 N c99->p65->w192->c105->c102
5071.7000 M195 570329 7 3724.7000 w141 gangs7 37 N w141->c125->p6->p19->w197->p15->p7->c100
5072.6000 M439 1699546 6 1979.6000 w200 gangs7 67 N w200->p58->w200->p64->c104->p7->c100
5073.1000 M126 829989 6 4189.1000 w195 gangs7 30 N w195->c125->p6->w197->p15->p7->c100
5077.6000 M402 678666 3 2242.6000 c103 gangs5 62 N c103->w177->w181->p11
5077.9000 M262 590729 5 3267.9000 c76 gangs5 45 N c76->c89->c103->w177->w181->p11
5078.9000 M480 1943651 2 1684.9000 c117 gangs0 71 N c117->w181->p11
5079.6000 M253 1364566 7 3335.6000 w167 gangs0 44 N w167->p10->p38->p47->c103->w177->w181->p11
5080.1000 M237 932121 6 3446.1000 w152 gangs0 42 N w152->c76->c89->c103->w177->w181->p11
5080.4000 M194 443264 9 3739.4000 w152 gangs0 37 N w152->p3->w174->w167->c139->c106->w140->w177->w181->p11
5080.9000 M393 866253 6 2309.9000 c86 gangs0 61 N c86->w159->w154->w193->p14->w181->p11
5081.4000 M232 893714 5 3482.4000 c88 gangs5 41 N c88->c113->w169->c117->w181->p11
5081.6000 M332 366958 5 2757.6000 c139 gangs5 54 N c139->w183->c87->w206->w181->p11
5081.9000 M358 598291 6 2565.9000 c73 gangs5 57 N c73->p38->w183->w169->c117->w181->p11
5082.4000 M218 894505 4 3574.4000 p36 gangs0 40 N p36->p27->w206->w181->p11
5082.9000 M325 898022 5 2808.9000 c80 gangs0 53 N c80->p10->w169->c117->w181->p11
5085.1000 M339 1276217 7 2711.1000 w194 gangs11 54 N w194->c95->c72->c126->c100->c82->w193->c90
5085.2000 M485 57756 4 1655.2000 p31 gangs11 72 N p31->w151->w180->w193->c90
5097.0000 M416 1650140 5 2164.0000 c93 gangs9 63 N c93->c124->w160->p4->c107->p25
5097.7000 M199 993418 8 3722.7000 p6 gangs3 37 N p6->p55->c132->p16->w192->p29->c105->p29->p27
5098.4000 M365 1251888 14 2537.4000 p23 gangs6 57 N p23->p61->c87->p10->w161->p28->w161->c96->c87->p60->p37->c107->p4->p27->p29
5099.4000 M388 1955700 9 2370.4000 c85 gangs9 60 N c85->c71->p37->c87->c125->p37->c107->p4->p27->p29
5099.8000 M658 624802 3 439.8000 c107 gangs6 92 N c107->p4->p27->p29
5100.3000 M261 843152 10 3299.3000 c137 gangs6 45 N c137->c85->c71->p37->c87->p60->p37->c107->p4->p27->p29
5104.4000 M460 317405 3 1856.4000 p34 gangs11 69 N p34->p35->w190->p49
5104.9000 M287 972256 9 3116.9000 c133 gangs11 48 N c133->w169->p52->w164->c106->w147->w151->p35->w190->p49
5105.2000 M179 1103504 7 3866.2000 c87 gangs4 35 N c87->p26->c132->p55->w188->c136->p20->c113
5105.5000 M167 581446 6 3949.5000 w207 gangs4 34 N w207->c108->c84->w188->c136->p20->c113
5105.6000 M230 6063 6 3519.6000 c112 gangs4 41 N c112->w188->p55->w188->c136->p20->c113
5106.3000 M294 1279717 6 3067.3000 w180 gangs4 48 N w180->c79->w168->w171->c81->p20->c113
5106.7000 M164 797332 10 3971.7000 p56 gangs4 33 N p56->c136->w188->p55->w188->c136->w162->w144->c81->p20->c113
5107.2000 M196 890082 6 3755.2000 c124 gangs4 37 N c124->w196->c136->w188->w156->p20->c113
5107.4000 M352 345579 5 2634.4000 w148 gangs2 56 N w148->p68->c113->c119->c113->p20
5116.4000 M368 1841360 7 2535.4000 c85 gangs1 57 N c85->c137->w195->w147->p34->p35->w190->p55
5116.5000 M70 55325 2 4629.5000 p35 gangs1 22 N p35->w190->p55
5116.8000 M205 478856 6 3697.8000 p43 gangs1 38 N p43->c123->w155->w198->p35->w190->p55
5116.9000 M370 154254 2 2520.9000 p35 gangs1 57 N p35->w190->p55
5117.4000 M83 937498 3 4531.4000 w148 gangs1 24 N w148->p35->w190->p55
5118.0000 M469 1100004 3 1808.0000 w165 gangs1 69 N w165->p35->w190->p55
5118.1000 M296 710526 11 3064.1000 p19 gangs10 48 N p19->w150->p1->w147->c106->w164->w201->c90->w201->p38->w198->c103
5118.5000 M247 904217 3 3412.5000 w151 gangs1 43 N w151->p35->w190->p55
5127.7000 M370 154254 2 2531.7000 p35 gangs1 57 N p35->w147->p13
5128.3000 M34 1173417 7 4901.3000 p51 gangs5 18 N p51->p2->c76->p35->w190->p24->w147->p13
5128.4000 M408 6408 3 2250.4000 w190 gangs8 62 N w190->p35->w147->p13
5129.0000 M295 1168107 6 3082.0000 w150 gangs8 48 N w150->p1->w147->w151->p35->w147->p13
5129.1000 M281 85775 3 3185.1000 c123 gangs0 46 N c123->p35->w147->p13
5129.2000 M500 71386 3 1587.2000 w165 gangs0 73 N w165->p35->w147->p13
5140.8000 M465 922296 4 1858.8000 w172 gangs1 69 N w172->w159->c90->w170->p22
5141.3000 M247 904217 7 3435.3000 w151 gangs1 42 N w151->w165->w195->c90->w170->c90->w170->p22
5151.1000 M311 115100 10 2980.1000 w201 gangs8 50 N w201->c103->w177->w181->w206->p56->c96->p56->c96->w183->p8
5151.9000 M436 1546299 4 2080.9000 c77 gangs8 65 N c77->c137->c98->w183->p8
5152.8000 M326 1791250 11 2870.8000 w208 gangs2 52 N w208->w181->p38->w169->p12->p3->p56->c96->p56->c96->w183->p8
5153.1000 M151 565548 10 4105.1000 c125 gangs2 31 N c125->p4->c86->c80->p10->p38->p12->w161->c98->w183->p8
5153.5000 M479 723750 10 1768.5000 c79 gangs2 70 N c79->w160->c98->c124->c73->c85->c73->c70->c137->w183->p8
5154.4000 M18 1604104 15 5034.4000 p34 gangs2 16 N p34->c125->p4->c86->c80->p10->p38->p12->c71->p37->p23->c133->c137->c98->w183->p8
5155.2000 M308 1412334 10 3007.2000 w153 gangs2 49 N w153->c137->c85->c71->p37->p23->c133->c137->c98->w183->p8
5155.8000 M172 1073285 6 3971.8000 w174 gangs8 33 N w174->p12->w161->p56->c96->w183->p8
5156.0000 M200 289555 8 3775.0000 p29 gangs2 37 N p29->w167->w174->p12->w161->p23->c98->w183->p8
5156.3000 M421 472953 13 2189.3000 p38 gangs2 63 N p38->p12->w169->c80->p28->w161->c117->c133->p23->c133->c137->c98->w183->p8
5158.0000 M239 694080 12 3510.0000 p43 gangs4 41 N p43->c123->w155->p60->c125->c75->c125->p47->p60->c125->p2->w154->p10
5159.0000 M268 1985333 10 3306.0000 c84 gangs4 44 N c84->c108->c90->w201->w140->p62->c74->w203->p2->w154->p10
5161.5000 M378 1806219 4 2501.5000 w158 gangs4 58 N w158->w199->p42->c121->p19
5161.7000 M259 336173 4 3374.7000 w157 gangs4 43 N w157->c126->p15->c121->p19
5165.1000 M413 609435 7 2254.1000 w149 gangs7 62 N w149->p7->w192->c99->w178->p29->w159->c115
5165.7000 M330 1105277 5 2854.7000 p69 gangs7 52 N p69->w160->w175->p29->w159->c115
5165.7000 M232 893714 10 3566.7000 c88 gangs5 40 N c88->c113->w169->c117->p3->p56->c96->c87->p60->p37->p19
5166.4000 M365 1251888 11 2605.4000 p23 gangs6 56 N p23->p61->c87->p10->w161->p28->w161->c96->c87->p60->p37->p19
5166.8000 M402 678666 9 2331.8000 c103 gangs5 61 N c103->w177->p17->p12->w161->c96->c87->p60->p37->p19
5167.6000 M397 1522072 7 2371.6000 w161 gangs5 60 N w161->p28->w161->c96->c87->p60->p37->p19
5168.3000 M345 1220373 8 2751.3000 p61 gangs4 54 N p61->p3->p12->w161->c96->c87->p60->p37->p19
5173.1000 M558 1369457 5 1222.1000 w206 gangs8 79 N w206->w154->p59->p0->c107->p13
5173.3000 M444 351894 7 2047.3000 p30 gangs1 65 N p30->w160->w175->p58->p59->p0->c107->p13
5174.3000 M473 1955577 8 1832.3000 c107 gangs1 69 N c107->w186->w202->w193->p14->w181->p0->c107->p13
5175.1000 M697 1439055 2 226.1000 p0 gangs6 96 N p0->c107->p13
5175.7000 M246 1128930 12 3478.7000 w207 gangs0 42 N w207->c108->c84->c131->w142->c139->w160->w175->p58->p59->p0->c107->p13
5175.9000 M270 393390 9 3309.9000 p68 gangs6 44 N p68->c127->c112->p65->c136->w148->p59->p0->c107->p13
5176.7000 M553 1597216 5 1256.7000 p59 gangs1 79 N p59->w154->p59->p0->c107->p13
5176.8000 M559 134947 5 1220.8000 w175 gangs1 79 N w175->p58->p59->p0->c107->p13
5181.2000 M244 1111793 10 3499.2000 c129 gangs4 41 N c129->w196->p58->w145->c114->w178->w166->w157->p30->c104->c110
5181.3000 M306 61273 8 3050.3000 w192 gangs4 49 N w192->p48->c114->w178->w166->w157->p30->c104->c110
5210.5000 M349 1950793 8 2762.5000 p52 gangs5 53 N p52->w169->c113->w151->p35->w147->p24->w188->p0
5211.1000 M34 1173417 7 4984.1000 p51 gangs5 16 N p51->p2->c76->p35->w190->p24->w188->p0
